created_date,source,context,annotation,__index_level_0__
2024-01-07,Y,원하던 책을 중고로 발견해 잔잔한 기분이 들떴다.,"[{'annotator': 'A', 'emotion': '기쁨_신명남', 'gender': 'F'}]",165
2024-03-11,Z,일상의 소소한 순간들이 오늘따라 유난히 자랑스러움이었다.,"[{'annotator': 'A', 'emotion': '기쁨_자랑스러움', 'gender': 'M'}]",166
2024-03-20,Z,원하던 책을 중고로 발견해 맑은 기분이 들떴다.,"[{'annotator': 'A', 'emotion': '기쁨_자신감', 'gender': 'M'}]",167
2024-01-23,X,일상의 소소한 순간들이 오늘따라 유난히 즐거움이었다.,"[{'annotator': 'A', 'emotion': '기쁨_즐거움', 'gender': 'F'}]",168
2024-03-10,Z,햇살이 따뜻해 산책하는 내내 은은한 마음이 신명남으로 가라앉았다.,"[{'annotator': 'A', 'emotion': '기쁨_신명남', 'gender': 'F'}]",169
2024-01-22,Z,오랜만에 가족과 저녁을 먹으며 포근한 행복이 가득했다.,"[{'annotator': 'A', 'emotion': '기쁨_안정감', 'gender': 'F'}]",170
2024-01-07,Y,일상의 소소한 순간들이 오늘따라 유난히 신명남이었다.,"[{'annotator': 'A', 'emotion': '기쁨_신명남', 'gender': 'F'}]",171
2024-02-10,X,오랜만에 가족과 저녁을 먹으며 잔잔한 행복이 가득했다.,"[{'annotator': 'A', 'emotion': '기쁨_만족감', 'gender': 'F'}]",172
2024-03-18,Y,일상의 소소한 순간들이 오늘따라 유난히 즐거움이었다.,"[{'annotator': 'A', 'emotion': '기쁨_즐거움', 'gender': 'M'}]",173
2024-03-26,Z,원하던 책을 중고로 발견해 포근한 기분이 들떴다.,"[{'annotator': 'A', 'emotion': '기쁨_안정감', 'gender': 'M'}]",174
2024-02-25,X,오랜만에 가족과 저녁을 먹으며 벅찬 행복이 가득했다.,"[{'annotator': 'A', 'emotion': '기쁨_즐거움', 'gender': 'F'}]",175
2024-01-19,Y,오래 준비한 발표가 성공해서 만족감을 느꼈다.,"[{'annotator': 'A', 'emotion': '기쁨_만족감', 'gender': 'F'}]",176
2024-01-10,X,원하던 책을 중고로 발견해 은은한 기분이 들떴다.,"[{'annotator': 'A', 'emotion': '기쁨_만족감', 'gender': 'F'}]",177
2024-02-10,Y,프로젝트가 잘 마무리되어 은은한 반가움이 들었다.,"[{'annotator': 'A', 'emotion': '기쁨_반가움', 'gender': 'M'}]",178
2024-01-14,X,햇살이 따뜻해 산책하는 내내 짙은 마음이 감동으로 가라앉았다.,"[{'annotator': 'A', 'emotion': '기쁨_감동', 'gender': 'F'}]",179
2024-01-26,X,원하던 책을 중고로 발견해 선명한 기분이 들떴다.,"[{'annotator': 'A', 'emotion': '기쁨_자신감', 'gender': 'F'}]",180
2024-02-15,Z,일상의 소소한 순간들이 오늘따라 유난히 신명남이었다.,"[{'annotator': 'A', 'emotion': '기쁨_신명남', 'gender': 'F'}]",181
2024-01-09,Y,햇살이 따뜻해 산책하는 내내 선명한 마음이 감동으로 가라앉았다.,"[{'annotator': 'A', 'emotion': '기쁨_감동', 'gender': 'F'}]",182
2024-03-01,Y,원하던 책을 중고로 발견해 짙은 기분이 들떴다.,"[{'annotator': 'A', 'emotion': '기쁨_안정감', 'gender': 'F'}]",183
2024-01-21,Z,오래 준비한 발표가 성공해서 자신감을 느꼈다.,"[{'annotator': 'A', 'emotion': '기쁨_자신감', 'gender': 'M'}]",184
2024-01-05,Y,일상의 소소한 순간들이 오늘따라 유난히 고마움이었다.,"[{'annotator': 'A', 'emotion': '기쁨_고마움', 'gender': 'F'}]",185
2024-03-29,Y,오래 준비한 발표가 성공해서 신뢰감을 느꼈다.,"[{'annotator': 'A', 'emotion': '기쁨_신뢰감', 'gender': 'F'}]",186
2024-01-06,Z,일상의 소소한 순간들이 오늘따라 유난히 자랑스러움이었다.,"[{'annotator': 'A', 'emotion': '기쁨_자랑스러움', 'gender': 'M'}]",187
2024-03-05,Y,프로젝트가 잘 마무리되어 선명한 반가움이 들었다.,"[{'annotator': 'A', 'emotion': '기쁨_반가움', 'gender': 'F'}]",188
2024-02-27,X,일상의 소소한 순간들이 오늘따라 유난히 안정감이었다.,"[{'annotator': 'A', 'emotion': '기쁨_안정감', 'gender': 'F'}]",189
2024-01-25,Y,원하던 책을 중고로 발견해 포근한 기분이 들떴다.,"[{'annotator': 'A', 'emotion': '기쁨_공감', 'gender': 'F'}]",190
2024-02-04,Y,오래 준비한 발표가 성공해서 반가움을 느꼈다.,"[{'annotator': 'A', 'emotion': '기쁨_반가움', 'gender': 'F'}]",191
2024-03-21,Z,오래 준비한 발표가 성공해서 안정감을 느꼈다.,"[{'annotator': 'A', 'emotion': '기쁨_안정감', 'gender': 'F'}]",192
2024-03-07,Y,일상의 소소한 순간들이 오늘따라 유난히 자신감이었다.,"[{'annotator': 'A', 'emotion': '기쁨_자신감', 'gender': 'M'}]",193
2024-02-07,Z,프로젝트가 잘 마무리되어 잔잔한 감동이 들었다.,"[{'annotator': 'A', 'emotion': '기쁨_감동', 'gender': 'F'}]",194
2024-01-21,Y,프로젝트가 잘 마무리되어 잔잔한 안정감이 들었다.,"[{'annotator': 'A', 'emotion': '기쁨_안정감', 'gender': 'M'}]",195
2024-02-05,X,오랜만에 가족과 저녁을 먹으며 잔잔한 행복이 가득했다.,"[{'annotator': 'A', 'emotion': '기쁨_고마움', 'gender': 'M'}]",196
2024-02-01,X,프로젝트가 잘 마무리되어 맑은 만족감이 들었다.,"[{'annotator': 'A', 'emotion': '기쁨_만족감', 'gender': 'M'}]",197
2024-01-05,X,햇살이 따뜻해 산책하는 내내 짙은 마음이 반가움으로 가라앉았다.,"[{'annotator': 'A', 'emotion': '기쁨_반가움', 'gender': 'F'}]",198
2024-01-17,Z,원하던 책을 중고로 발견해 포근한 기분이 들떴다.,"[{'annotator': 'A', 'emotion': '기쁨_안정감', 'gender': 'F'}]",199
2024-01-04,Y,햇살이 따뜻해 산책하는 내내 은은한 마음이 공감으로 가라앉았다.,"[{'annotator': 'A', 'emotion': '기쁨_공감', 'gender': 'M'}]",200
2024-02-26,Z,일상의 소소한 순간들이 오늘따라 유난히 즐거움이었다.,"[{'annotator': 'A', 'emotion': '기쁨_즐거움', 'gender': 'M'}]",201
2024-02-17,Z,일상의 소소한 순간들이 오늘따라 유난히 반가움이었다.,"[{'annotator': 'A', 'emotion': '기쁨_반가움', 'gender': 'F'}]",202
2024-02-21,Y,햇살이 따뜻해 산책하는 내내 잔잔한 마음이 감동으로 가라앉았다.,"[{'annotator': 'A', 'emotion': '기쁨_감동', 'gender': 'F'}]",203
2024-01-26,X,프로젝트가 잘 마무리되어 맑은 공감이 들었다.,"[{'annotator': 'A', 'emotion': '기쁨_공감', 'gender': 'F'}]",204
2024-02-29,Y,프로젝트가 잘 마무리되어 짙은 안정감이 들었다.,"[{'annotator': 'A', 'emotion': '기쁨_안정감', 'gender': 'M'}]",205
2024-01-09,Z,오래 준비한 발표가 성공해서 공감을 느꼈다.,"[{'annotator': 'A', 'emotion': '기쁨_공감', 'gender': 'M'}]",206
2024-02-23,Y,햇살이 따뜻해 산책하는 내내 포근한 마음이 자랑스러움으로 가라앉았다.,"[{'annotator': 'A', 'emotion': '기쁨_자랑스러움', 'gender': 'M'}]",207
2024-03-08,Y,원하던 책을 중고로 발견해 벅찬 기분이 들떴다.,"[{'annotator': 'A', 'emotion': '기쁨_편안함', 'gender': 'M'}]",208
2024-02-09,Y,프로젝트가 잘 마무리되어 포근한 고마움이 들었다.,"[{'annotator': 'A', 'emotion': '기쁨_고마움', 'gender': 'F'}]",209
2024-03-21,Y,오랜만에 가족과 저녁을 먹으며 은은한 행복이 가득했다.,"[{'annotator': 'A', 'emotion': '기쁨_만족감', 'gender': 'M'}]",210
2024-01-03,X,오래 준비한 발표가 성공해서 공감을 느꼈다.,"[{'annotator': 'A', 'emotion': '기쁨_공감', 'gender': 'M'}]",211
2024-01-18,X,오랜만에 가족과 저녁을 먹으며 은은한 행복이 가득했다.,"[{'annotator': 'A', 'emotion': '기쁨_공감', 'gender': 'F'}]",212
2024-02-12,X,오랜만에 가족과 저녁을 먹으며 벅찬 행복이 가득했다.,"[{'annotator': 'A', 'emotion': '기쁨_즐거움', 'gender': 'F'}]",213
2024-01-15,X,햇살이 따뜻해 산책하는 내내 맑은 마음이 즐거움으로 가라앉았다.,"[{'annotator': 'A', 'emotion': '기쁨_즐거움', 'gender': 'M'}]",214
2024-01-05,Y,일상의 소소한 순간들이 오늘따라 유난히 만족감이었다.,"[{'annotator': 'A', 'emotion': '기쁨_만족감', 'gender': 'F'}]",215
2024-03-05,X,프로젝트가 잘 마무리되어 벅찬 즐거움이 들었다.,"[{'annotator': 'A', 'emotion': '기쁨_즐거움', 'gender': 'M'}]",216
2024-02-04,Y,원하던 책을 중고로 발견해 선명한 기분이 들떴다.,"[{'annotator': 'A', 'emotion': '기쁨_편안함', 'gender': 'F'}]",217
2024-01-31,Y,오래 준비한 발표가 성공해서 편안함을 느꼈다.,"[{'annotator': 'A', 'emotion': '기쁨_편안함', 'gender': 'M'}]",218
2024-02-22,X,햇살이 따뜻해 산책하는 내내 선명한 마음이 자랑스러움으로 가라앉았다.,"[{'annotator': 'A', 'emotion': '기쁨_자랑스러움', 'gender': 'M'}]",219
2024-03-12,X,일상의 소소한 순간들이 오늘따라 유난히 공감이었다.,"[{'annotator': 'A', 'emotion': '기쁨_공감', 'gender': 'M'}]",220
2024-03-22,X,햇살이 따뜻해 산책하는 내내 짙은 마음이 안정감으로 가라앉았다.,"[{'annotator': 'A', 'emotion': '기쁨_안정감', 'gender': 'F'}]",221
2024-02-22,Y,일상의 소소한 순간들이 오늘따라 유난히 자신감이었다.,"[{'annotator': 'A', 'emotion': '기쁨_자신감', 'gender': 'F'}]",222
2024-03-03,Z,햇살이 따뜻해 산책하는 내내 잔잔한 마음이 만족감으로 가라앉았다.,"[{'annotator': 'A', 'emotion': '기쁨_만족감', 'gender': 'M'}]",223
2024-02-06,Y,일상의 소소한 순간들이 오늘따라 유난히 안정감이었다.,"[{'annotator': 'A', 'emotion': '기쁨_안정감', 'gender': 'M'}]",224
2024-03-22,Y,햇살이 따뜻해 산책하는 내내 잔잔한 마음이 만족감으로 가라앉았다.,"[{'annotator': 'A', 'emotion': '기쁨_만족감', 'gender': 'M'}]",225
2024-01-03,Y,오랜만에 가족과 저녁을 먹으며 벅찬 행복이 가득했다.,"[{'annotator': 'A', 'emotion': '기쁨_신명남', 'gender': 'F'}]",226
2024-02-08,X,프로젝트가 잘 마무리되어 선명한 편안함이 들었다.,"[{'annotator': 'A', 'emotion': '기쁨_편안함', 'gender': 'F'}]",227
2024-03-06,X,오랜만에 가족과 저녁을 먹으며 선명한 행복이 가득했다.,"[{'annotator': 'A', 'emotion': '기쁨_고마움', 'gender': 'F'}]",228
2024-03-11,X,일상의 소소한 순간들이 오늘따라 유난히 안정감이었다.,"[{'annotator': 'A', 'emotion': '기쁨_안정감', 'gender': 'F'}]",229
2024-03-17,Z,원하던 책을 중고로 발견해 포근한 기분이 들떴다.,"[{'annotator': 'A', 'emotion': '기쁨_자신감', 'gender': 'F'}]",230
2024-01-12,Y,원하던 책을 중고로 발견해 선명한 기분이 들떴다.,"[{'annotator': 'A', 'emotion': '기쁨_공감', 'gender': 'M'}]",231
2024-01-06,Z,일상의 소소한 순간들이 오늘따라 유난히 신뢰감이었다.,"[{'annotator': 'A', 'emotion': '기쁨_신뢰감', 'gender': 'F'}]",232
2024-03-27,X,오래 준비한 발표가 성공해서 반가움을 느꼈다.,"[{'annotator': 'A', 'emotion': '기쁨_반가움', 'gender': 'F'}]",233
2024-03-14,X,햇살이 따뜻해 산책하는 내내 선명한 마음이 신뢰감으로 가라앉았다.,"[{'annotator': 'A', 'emotion': '기쁨_신뢰감', 'gender': 'F'}]",234
2024-01-24,Z,오랜만에 가족과 저녁을 먹으며 선명한 행복이 가득했다.,"[{'annotator': 'A', 'emotion': '기쁨_자신감', 'gender': 'F'}]",235
2024-02-03,X,오랜만에 가족과 저녁을 먹으며 맑은 행복이 가득했다.,"[{'annotator': 'A', 'emotion': '기쁨_고마움', 'gender': 'M'}]",236
2024-02-02,Y,햇살이 따뜻해 산책하는 내내 은은한 마음이 감동으로 가라앉았다.,"[{'annotator': 'A', 'emotion': '기쁨_감동', 'gender': 'M'}]",237
2024-03-10,X,오래 준비한 발표가 성공해서 감동을 느꼈다.,"[{'annotator': 'A', 'emotion': '기쁨_감동', 'gender': 'M'}]",238
2024-02-26,X,오랜만에 가족과 저녁을 먹으며 포근한 행복이 가득했다.,"[{'annotator': 'A', 'emotion': '기쁨_공감', 'gender': 'F'}]",239
2024-02-22,Z,햇살이 따뜻해 산책하는 내내 벅찬 마음이 반가움으로 가라앉았다.,"[{'annotator': 'A', 'emotion': '기쁨_반가움', 'gender': 'M'}]",240
2024-01-26,X,햇살이 따뜻해 산책하는 내내 은은한 마음이 즐거움으로 가라앉았다.,"[{'annotator': 'A', 'emotion': '기쁨_즐거움', 'gender': 'M'}]",241
2024-02-18,X,원하던 책을 중고로 발견해 은은한 기분이 들떴다.,"[{'annotator': 'A', 'emotion': '기쁨_자랑스러움', 'gender': 'F'}]",242
2024-03-13,X,햇살이 따뜻해 산책하는 내내 벅찬 마음이 고마움으로 가라앉았다.,"[{'annotator': 'A', 'emotion': '기쁨_고마움', 'gender': 'F'}]",243
2024-02-11,X,프로젝트가 잘 마무리되어 벅찬 자신감이 들었다.,"[{'annotator': 'A', 'emotion': '기쁨_자신감', 'gender': 'M'}]",244
2024-01-05,X,일상의 소소한 순간들이 오늘따라 유난히 반가움이었다.,"[{'annotator': 'A', 'emotion': '기쁨_반가움', 'gender': 'F'}]",245
2024-01-21,X,오랜만에 가족과 저녁을 먹으며 맑은 행복이 가득했다.,"[{'annotator': 'A', 'emotion': '기쁨_감동', 'gender': 'F'}]",246
2024-03-31,Y,원하던 책을 중고로 발견해 선명한 기분이 들떴다.,"[{'annotator': 'A', 'emotion': '기쁨_만족감', 'gender': 'M'}]",247
2024-01-27,Y,햇살이 따뜻해 산책하는 내내 은은한 마음이 즐거움으로 가라앉았다.,"[{'annotator': 'A', 'emotion': '기쁨_즐거움', 'gender': 'F'}]",248
2024-02-13,Y,햇살이 따뜻해 산책하는 내내 짙은 마음이 신명남으로 가라앉았다.,"[{'annotator': 'A', 'emotion': '기쁨_신명남', 'gender': 'M'}]",249
2024-02-22,X,오랜만에 가족과 저녁을 먹으며 은은한 행복이 가득했다.,"[{'annotator': 'A', 'emotion': '기쁨_자신감', 'gender': 'F'}]",250
2024-03-28,Z,원하던 책을 중고로 발견해 벅찬 기분이 들떴다.,"[{'annotator': 'A', 'emotion': '기쁨_만족감', 'gender': 'M'}]",251
2024-01-24,X,오랜만에 가족과 저녁을 먹으며 맑은 행복이 가득했다.,"[{'annotator': 'A', 'emotion': '기쁨_만족감', 'gender': 'M'}]",252
2024-02-12,X,프로젝트가 잘 마무리되어 포근한 만족감이 들었다.,"[{'annotator': 'A', 'emotion': '기쁨_만족감', 'gender': 'F'}]",253
2024-02-08,Y,오래 준비한 발표가 성공해서 자신감을 느꼈다.,"[{'annotator': 'A', 'emotion': '기쁨_자신감', 'gender': 'F'}]",254
2024-03-23,X,오랜만에 가족과 저녁을 먹으며 짙은 행복이 가득했다.,"[{'annotator': 'A', 'emotion': '기쁨_감동', 'gender': 'F'}]",255
2024-01-19,Z,원하던 책을 중고로 발견해 포근한 기분이 들떴다.,"[{'annotator': 'A', 'emotion': '기쁨_자신감', 'gender': 'F'}]",256
2024-02-18,Z,햇살이 따뜻해 산책하는 내내 벅찬 마음이 자랑스러움으로 가라앉았다.,"[{'annotator': 'A', 'emotion': '기쁨_자랑스러움', 'gender': 'F'}]",257
2024-03-28,Z,햇살이 따뜻해 산책하는 내내 포근한 마음이 만족감으로 가라앉았다.,"[{'annotator': 'A', 'emotion': '기쁨_만족감', 'gender': 'F'}]",258
2024-01-21,Z,원하던 책을 중고로 발견해 맑은 기분이 들떴다.,"[{'annotator': 'A', 'emotion': '기쁨_신명남', 'gender': 'F'}]",259
2024-03-19,Z,오래 준비한 발표가 성공해서 자신감을 느꼈다.,"[{'annotator': 'A', 'emotion': '기쁨_자신감', 'gender': 'F'}]",260
2024-02-01,Z,일상의 소소한 순간들이 오늘따라 유난히 신뢰감이었다.,"[{'annotator': 'A', 'emotion': '기쁨_신뢰감', 'gender': 'M'}]",261
2024-02-02,Z,일상의 소소한 순간들이 오늘따라 유난히 공감이었다.,"[{'annotator': 'A', 'emotion': '기쁨_공감', 'gender': 'M'}]",262
2024-01-08,X,일상의 소소한 순간들이 오늘따라 유난히 반가움이었다.,"[{'annotator': 'A', 'emotion': '기쁨_반가움', 'gender': 'F'}]",263
2024-01-10,X,햇살이 따뜻해 산책하는 내내 잔잔한 마음이 자신감으로 가라앉았다.,"[{'annotator': 'A', 'emotion': '기쁨_자신감', 'gender': 'M'}]",264
2024-01-09,Z,햇살이 따뜻해 산책하는 내내 벅찬 마음이 신명남으로 가라앉았다.,"[{'annotator': 'A', 'emotion': '기쁨_신명남', 'gender': 'F'}]",265
2024-02-15,Z,원하던 책을 중고로 발견해 맑은 기분이 들떴다.,"[{'annotator': 'A', 'emotion': '기쁨_즐거움', 'gender': 'M'}]",266
2024-01-06,Y,오랜만에 가족과 저녁을 먹으며 선명한 행복이 가득했다.,"[{'annotator': 'A', 'emotion': '기쁨_반가움', 'gender': 'M'}]",267
2024-01-14,Y,일상의 소소한 순간들이 오늘따라 유난히 공감이었다.,"[{'annotator': 'A', 'emotion': '기쁨_공감', 'gender': 'F'}]",268
2024-01-27,Z,오래 준비한 발표가 성공해서 반가움을 느꼈다.,"[{'annotator': 'A', 'emotion': '기쁨_반가움', 'gender': 'F'}]",269
2024-03-30,X,원하던 책을 중고로 발견해 은은한 기분이 들떴다.,"[{'annotator': 'A', 'emotion': '기쁨_안정감', 'gender': 'M'}]",270
2024-03-23,X,프로젝트가 잘 마무리되어 포근한 안정감이 들었다.,"[{'annotator': 'A', 'emotion': '기쁨_안정감', 'gender': 'M'}]",271
2024-01-25,Y,원하던 책을 중고로 발견해 잔잔한 기분이 들떴다.,"[{'annotator': 'A', 'emotion': '기쁨_감동', 'gender': 'F'}]",272
2024-03-24,Y,오랜만에 가족과 저녁을 먹으며 짙은 행복이 가득했다.,"[{'annotator': 'A', 'emotion': '기쁨_공감', 'gender': 'M'}]",273
2024-03-13,Z,일상의 소소한 순간들이 오늘따라 유난히 안정감이었다.,"[{'annotator': 'A', 'emotion': '기쁨_안정감', 'gender': 'F'}]",274
2024-02-12,X,원하던 책을 중고로 발견해 포근한 기분이 들떴다.,"[{'annotator': 'A', 'emotion': '기쁨_만족감', 'gender': 'M'}]",275
2024-03-19,Y,오래 준비한 발표가 성공해서 안정감을 느꼈다.,"[{'annotator': 'A', 'emotion': '기쁨_안정감', 'gender': 'F'}]",276
2024-03-12,Z,프로젝트가 잘 마무리되어 맑은 안정감이 들었다.,"[{'annotator': 'A', 'emotion': '기쁨_안정감', 'gender': 'F'}]",277
2024-02-28,X,오랜만에 가족과 저녁을 먹으며 포근한 행복이 가득했다.,"[{'annotator': 'A', 'emotion': '기쁨_반가움', 'gender': 'M'}]",278
2024-01-15,Y,오래 준비한 발표가 성공해서 감동을 느꼈다.,"[{'annotator': 'A', 'emotion': '기쁨_감동', 'gender': 'F'}]",279
2024-03-03,Y,원하던 책을 중고로 발견해 선명한 기분이 들떴다.,"[{'annotator': 'A', 'emotion': '기쁨_즐거움', 'gender': 'F'}]",280
2024-01-17,Z,프로젝트가 잘 마무리되어 은은한 공감이 들었다.,"[{'annotator': 'A', 'emotion': '기쁨_공감', 'gender': 'M'}]",281
2024-02-12,Z,오랜만에 가족과 저녁을 먹으며 잔잔한 행복이 가득했다.,"[{'annotator': 'A', 'emotion': '기쁨_고마움', 'gender': 'F'}]",282
